Gare,Coordonnées,Ligne,Nombre de stations (100m),Nombre de stations (200m),Nombre de stations (300m),Nombre de stations (400m)
Mouton-Duvernet,"48.83111265944071, 2.3297050126201837",METRO 4,1.0,,,
Mouton-Duvernet,"48.83111265944071, 2.3297050126201837",METRO 4,,1.0,,
Mouton-Duvernet,"48.83111265944071, 2.3297050126201837",METRO 4,,,2.0,
Mouton-Duvernet,"48.83111265944071, 2.3297050126201837",METRO 4,,,,6.0
Notre-Dame-de-Lorette,"48.876047495071, 2.337495844533764",METRO 12,0.0,,,
Notre-Dame-de-Lorette,"48.876047495071, 2.337495844533764",METRO 12,,4.0,,
Notre-Dame-de-Lorette,"48.876047495071, 2.337495844533764",METRO 12,,,6.0,
Notre-Dame-de-Lorette,"48.876047495071, 2.337495844533764",METRO 12,,,,13.0
Notre-Dame-des-Champs,"48.8449426324914, 2.3287780268900797",METRO 12,1.0,,,
Notre-Dame-des-Champs,"48.8449426324914, 2.3287780268900797",METRO 12,,1.0,,
Notre-Dame-des-Champs,"48.8449426324914, 2.3287780268900797",METRO 12,,,3.0,
Notre-Dame-des-Champs,"48.8449426324914, 2.3287780268900797",METRO 12,,,,9.0
Ségur,"48.847066132217904, 2.30740224061964",METRO 10,1.0,,,
Ségur,"48.847066132217904, 2.30740224061964",METRO 10,,1.0,,
Ségur,"48.847066132217904, 2.30740224061964",METRO 10,,,1.0,
Ségur,"48.847066132217904, 2.30740224061964",METRO 10,,,,5.0
Sèvres-Babylone,"48.85103175030478, 2.3261023128241898",METRO 10,1.0,,,
Sèvres-Babylone,"48.85103175030478, 2.3261023128241898",METRO 10,,3.0,,
Sèvres-Babylone,"48.85103175030478, 2.3261023128241898",METRO 10,,,6.0,
Sèvres-Babylone,"48.85103175030478, 2.3261023128241898",METRO 10,,,,9.0
Porte d'Orléans,"48.82341162805273, 2.3255756362122453",METRO 4,1.0,,,
Porte d'Orléans,"48.82341162805273, 2.3255756362122453",METRO 4,,2.0,,
Porte d'Orléans,"48.82341162805273, 2.3255756362122453",METRO 4,,,4.0,
Porte d'Orléans,"48.82341162805273, 2.3255756362122453",METRO 4,,,,6.0
Ranelagh,"48.85548504946991, 2.270109138941893",METRO 9,1.0,,,
Ranelagh,"48.85548504946991, 2.270109138941893",METRO 9,,1.0,,
Ranelagh,"48.85548504946991, 2.270109138941893",METRO 9,,,1.0,
Ranelagh,"48.85548504946991, 2.270109138941893",METRO 9,,,,3.0
Raspail,"48.838964279775986, 2.330754192086215",METRO 6,1.0,,,
Raspail,"48.838964279775986, 2.330754192086215",METRO 6,,1.0,,
Raspail,"48.838964279775986, 2.330754192086215",METRO 6,,,2.0,
Raspail,"48.838964279775986, 2.330754192086215",METRO 6,,,,3.0
Réaumur Sébastopol,"48.86673355502223, 2.352829461254394",METRO 4,1.0,,,
Réaumur Sébastopol,"48.86673355502223, 2.352829461254394",METRO 4,,3.0,,
Réaumur Sébastopol,"48.86673355502223, 2.352829461254394",METRO 4,,,7.0,
Réaumur Sébastopol,"48.86673355502223, 2.352829461254394",METRO 4,,,,11.0
République,"48.867827098792525, 2.363740437195039",METRO 5,2.0,,,
République,"48.867827098792525, 2.363740437195039",METRO 5,,4.0,,
République,"48.867827098792525, 2.363740437195039",METRO 5,,,6.0,
République,"48.867827098792525, 2.363740437195039",METRO 5,,,,10.0
Reuilly-Diderot,"48.84712872130608, 2.3870252420986313",METRO 8,1.0,,,
Reuilly-Diderot,"48.84712872130608, 2.3870252420986313",METRO 8,,1.0,,
Reuilly-Diderot,"48.84712872130608, 2.3870252420986313",METRO 8,,,2.0,
Reuilly-Diderot,"48.84712872130608, 2.3870252420986313",METRO 8,,,,3.0
Rue de la Pompe,"48.86394012976092, 2.2784416488331485",METRO 9,0.0,,,
Rue de la Pompe,"48.86394012976092, 2.2784416488331485",METRO 9,,1.0,,
Rue de la Pompe,"48.86394012976092, 2.2784416488331485",METRO 9,,,2.0,
Rue de la Pompe,"48.86394012976092, 2.2784416488331485",METRO 9,,,,5.0
Saint-Georges,"48.87817339012215, 2.337857510381017",METRO 12,1.0,,,
Saint-Georges,"48.87817339012215, 2.337857510381017",METRO 12,,3.0,,
Saint-Georges,"48.87817339012215, 2.337857510381017",METRO 12,,,6.0,
Saint-Georges,"48.87817339012215, 2.337857510381017",METRO 12,,,,12.0
Varenne,"48.856871378314686, 2.3150566373170878",METRO 13,1.0,,,
Varenne,"48.856871378314686, 2.3150566373170878",METRO 13,,1.0,,
Varenne,"48.856871378314686, 2.3150566373170878",METRO 13,,,1.0,
Varenne,"48.856871378314686, 2.3150566373170878",METRO 13,,,,4.0
Les Courtilles,"48.930757003301366, 2.2841744482709228",METRO 13,0.0,,,
Les Courtilles,"48.930757003301366, 2.2841744482709228",METRO 13,,1.0,,
Les Courtilles,"48.930757003301366, 2.2841744482709228",METRO 13,,,1.0,
Les Courtilles,"48.930757003301366, 2.2841744482709228",METRO 13,,,,2.0
Mairie de Montrouge,"48.818676408977936, 2.3197403132985555",METRO 4,0.0,,,
Mairie de Montrouge,"48.818676408977936, 2.3197403132985555",METRO 4,,1.0,,
Mairie de Montrouge,"48.818676408977936, 2.3197403132985555",METRO 4,,,1.0,
Mairie de Montrouge,"48.818676408977936, 2.3197403132985555",METRO 4,,,,4.0
Montparnasse-Bienvenüe,"48.84232743679192, 2.3209848342668127",METRO 13,1.0,,,
Montparnasse-Bienvenüe,"48.84232743679192, 2.3209848342668127",METRO 13,,3.0,,
Montparnasse-Bienvenüe,"48.84232743679192, 2.3209848342668127",METRO 13,,,6.0,
Montparnasse-Bienvenüe,"48.84232743679192, 2.3209848342668127",METRO 13,,,,8.0
Montparnasse-Bienvenüe,"48.842102206274035, 2.321278562744627",METRO 6,0.0,,,
Montparnasse-Bienvenüe,"48.842102206274035, 2.321278562744627",METRO 6,,3.0,,
Montparnasse-Bienvenüe,"48.842102206274035, 2.321278562744627",METRO 6,,,6.0,
Montparnasse-Bienvenüe,"48.842102206274035, 2.321278562744627",METRO 6,,,,8.0
Bobigny-Pantin - Raymond Queneau,"48.89545467211839, 2.4253268901662546",METRO 5,1.0,,,
Bobigny-Pantin - Raymond Queneau,"48.89545467211839, 2.4253268901662546",METRO 5,,1.0,,
Bobigny-Pantin - Raymond Queneau,"48.89545467211839, 2.4253268901662546",METRO 5,,,1.0,
Bobigny-Pantin - Raymond Queneau,"48.89545467211839, 2.4253268901662546",METRO 5,,,,1.0
Garibaldi,"48.90609404931435, 2.331830837962409",METRO 13,1.0,,,
Garibaldi,"48.90609404931435, 2.331830837962409",METRO 13,,1.0,,
Garibaldi,"48.90609404931435, 2.331830837962409",METRO 13,,,1.0,
Garibaldi,"48.90609404931435, 2.331830837962409",METRO 13,,,,1.0
Gallieni,"48.86533531722583, 2.41669727284764",METRO 3,0.0,,,
Gallieni,"48.86533531722583, 2.41669727284764",METRO 3,,1.0,,
Gallieni,"48.86533531722583, 2.41669727284764",METRO 3,,,2.0,
Gallieni,"48.86533531722583, 2.41669727284764",METRO 3,,,,3.0
La Courneuve 8 Mai 1945,"48.920785968128676, 2.410598616469425",METRO 7,0.0,,,
La Courneuve 8 Mai 1945,"48.920785968128676, 2.410598616469425",METRO 7,,0.0,,
La Courneuve 8 Mai 1945,"48.920785968128676, 2.410598616469425",METRO 7,,,0.0,
La Courneuve 8 Mai 1945,"48.920785968128676, 2.410598616469425",METRO 7,,,,0.0
Malakoff - Plateau de Vanves,"48.822583706802426, 2.298464191958534",METRO 13,1.0,,,
Malakoff - Plateau de Vanves,"48.822583706802426, 2.298464191958534",METRO 13,,2.0,,
Malakoff - Plateau de Vanves,"48.822583706802426, 2.298464191958534",METRO 13,,,2.0,
Malakoff - Plateau de Vanves,"48.822583706802426, 2.298464191958534",METRO 13,,,,3.0
Louis Blanc,"48.8811921181366, 2.3643787411797477",METRO 7bis,0.0,,,
Louis Blanc,"48.8811921181366, 2.3643787411797477",METRO 7bis,,1.0,,
Louis Blanc,"48.8811921181366, 2.3643787411797477",METRO 7bis,,,4.0,
Louis Blanc,"48.8811921181366, 2.3643787411797477",METRO 7bis,,,,6.0
Mairie de Montreuil,"48.86229941188523, 2.441521809411031",METRO 9,0.0,,,
Mairie de Montreuil,"48.86229941188523, 2.441521809411031",METRO 9,,2.0,,
Mairie de Montreuil,"48.86229941188523, 2.441521809411031",METRO 9,,,2.0,
Mairie de Montreuil,"48.86229941188523, 2.441521809411031",METRO 9,,,,3.0
Ternes,"48.87797270048515, 2.2983103737615282",METRO 2,2.0,,,
Ternes,"48.87797270048515, 2.2983103737615282",METRO 2,,2.0,,
Ternes,"48.87797270048515, 2.2983103737615282",METRO 2,,,4.0,
Ternes,"48.87797270048515, 2.2983103737615282",METRO 2,,,,7.0
Saint-Ambroise,"48.86147646279582, 2.3739435082451816",METRO 9,1.0,,,
Saint-Ambroise,"48.86147646279582, 2.3739435082451816",METRO 9,,2.0,,
Saint-Ambroise,"48.86147646279582, 2.3739435082451816",METRO 9,,,5.0,
Saint-Ambroise,"48.86147646279582, 2.3739435082451816",METRO 9,,,,7.0
Tolbiac,"48.82642600994104, 2.3572456507586854",METRO 7,1.0,,,
Tolbiac,"48.82642600994104, 2.3572456507586854",METRO 7,,1.0,,
Tolbiac,"48.82642600994104, 2.3572456507586854",METRO 7,,,3.0,
Tolbiac,"48.82642600994104, 2.3572456507586854",METRO 7,,,,4.0
Duroc,"48.84698910520499, 2.317005235737245",METRO 10,0.0,,,
Duroc,"48.84698910520499, 2.317005235737245",METRO 10,,0.0,,
Duroc,"48.84698910520499, 2.317005235737245",METRO 10,,,2.0,
Duroc,"48.84698910520499, 2.317005235737245",METRO 10,,,,5.0
Porte Dauphine,"48.87146657720145, 2.277083018415724",METRO 2,0.0,,,
Porte Dauphine,"48.87146657720145, 2.277083018415724",METRO 2,,1.0,,
Porte Dauphine,"48.87146657720145, 2.277083018415724",METRO 2,,,1.0,
Porte Dauphine,"48.87146657720145, 2.277083018415724",METRO 2,,,,3.0
Porte d'Auteuil,"48.84797154056247, 2.2577446803632024",METRO 10,0.0,,,
Porte d'Auteuil,"48.84797154056247, 2.2577446803632024",METRO 10,,0.0,,
Porte d'Auteuil,"48.84797154056247, 2.2577446803632024",METRO 10,,,1.0,
Porte d'Auteuil,"48.84797154056247, 2.2577446803632024",METRO 10,,,,2.0
Porte de Charenton,"48.832736700820156, 2.4003104030250766",METRO 8,0.0,,,
Porte de Charenton,"48.832736700820156, 2.4003104030250766",METRO 8,,2.0,,
Porte de Charenton,"48.832736700820156, 2.4003104030250766",METRO 8,,,3.0,
Porte de Charenton,"48.832736700820156, 2.4003104030250766",METRO 8,,,,4.0
Voltaire,"48.85787849393227, 2.380020644247982",METRO 9,0.0,,,
Voltaire,"48.85787849393227, 2.380020644247982",METRO 9,,3.0,,
Voltaire,"48.85787849393227, 2.380020644247982",METRO 9,,,5.0,
Voltaire,"48.85787849393227, 2.380020644247982",METRO 9,,,,6.0
Olympiades,"48.8271636169609, 2.3671730244778457",METRO 14,0.0,,,
Olympiades,"48.8271636169609, 2.3671730244778457",METRO 14,,1.0,,
Olympiades,"48.8271636169609, 2.3671730244778457",METRO 14,,,4.0,
Olympiades,"48.8271636169609, 2.3671730244778457",METRO 14,,,,5.0
Paris Austerlitz,"48.84252802674902, 2.3654333833527588",RER C,0.0,,,
Paris Austerlitz,"48.84252802674902, 2.3654333833527588",RER C,,3.0,,
Paris Austerlitz,"48.84252802674902, 2.3654333833527588",RER C,,,5.0,
Paris Austerlitz,"48.84252802674902, 2.3654333833527588",RER C,,,,6.0
Pont Cardinet,"48.889560827381025, 2.3151768973047835",METRO 14,0.0,,,
Pont Cardinet,"48.889560827381025, 2.3151768973047835",METRO 14,,2.0,,
Pont Cardinet,"48.889560827381025, 2.3151768973047835",METRO 14,,,3.0,
Pont Cardinet,"48.889560827381025, 2.3151768973047835",METRO 14,,,,7.0
Mairie de Saint-Ouen,"48.9132020942236, 2.3346631501197574",METRO 14,0.0,,,
Mairie de Saint-Ouen,"48.9132020942236, 2.3346631501197574",METRO 14,,0.0,,
Mairie de Saint-Ouen,"48.9132020942236, 2.3346631501197574",METRO 14,,,1.0,
Mairie de Saint-Ouen,"48.9132020942236, 2.3346631501197574",METRO 14,,,,2.0
Noisy-le-Grand-Mont d'Est,"48.84084437122463, 2.549900487641345",RER A,0.0,,,
Noisy-le-Grand-Mont d'Est,"48.84084437122463, 2.549900487641345",RER A,,0.0,,
Noisy-le-Grand-Mont d'Est,"48.84084437122463, 2.549900487641345",RER A,,,0.0,
Noisy-le-Grand-Mont d'Est,"48.84084437122463, 2.549900487641345",RER A,,,,0.0
Asnières-sur-Seine,"48.90598139301879, 2.2831992802228163",TRAIN J,1.0,,,
Asnières-sur-Seine,"48.90598139301879, 2.2831992802228163",TRAIN J,,1.0,,
Asnières-sur-Seine,"48.90598139301879, 2.2831992802228163",TRAIN J,,,1.0,
Asnières-sur-Seine,"48.90598139301879, 2.2831992802228163",TRAIN J,,,,1.0
Fontenay-aux-Roses,"48.78756672743317, 2.292988009258978",RER B,0.0,,,
Fontenay-aux-Roses,"48.78756672743317, 2.292988009258978",RER B,,1.0,,
Fontenay-aux-Roses,"48.78756672743317, 2.292988009258978",RER B,,,1.0,
Fontenay-aux-Roses,"48.78756672743317, 2.292988009258978",RER B,,,,1.0
Saint-Julien-du-Sault,"48.02663600112107, 3.30278746506885",GL,0.0,,,
Saint-Julien-du-Sault,"48.02663600112107, 3.30278746506885",GL,,0.0,,
Saint-Julien-du-Sault,"48.02663600112107, 3.30278746506885",GL,,,0.0,
Saint-Julien-du-Sault,"48.02663600112107, 3.30278746506885",GL,,,,0.0
Gisors,"49.285389401317865, 1.7849068783257747",TRAIN J,0.0,,,
Gisors,"49.285389401317865, 1.7849068783257747",TRAIN J,,0.0,,
Gisors,"49.285389401317865, 1.7849068783257747",TRAIN J,,,0.0,
Gisors,"49.285389401317865, 1.7849068783257747",TRAIN J,,,,0.0
Conflans-Fin-d'Oise,"48.99195703496499, 2.07539045016014",TRAIN J,0.0,,,
Conflans-Fin-d'Oise,"48.99195703496499, 2.07539045016014",TRAIN J,,0.0,,
Conflans-Fin-d'Oise,"48.99195703496499, 2.07539045016014",TRAIN J,,,0.0,
Conflans-Fin-d'Oise,"48.99195703496499, 2.07539045016014",TRAIN J,,,,0.0
Joigny,"47.97372113746757, 3.3933081022992417",GL,0.0,,,
Joigny,"47.97372113746757, 3.3933081022992417",GL,,0.0,,
Joigny,"47.97372113746757, 3.3933081022992417",GL,,,0.0,
Joigny,"47.97372113746757, 3.3933081022992417",GL,,,,0.0
Alexandre Dumas,"48.856228090321636, 2.3946756547920454",METRO 2,1.0,,,
Alexandre Dumas,"48.856228090321636, 2.3946756547920454",METRO 2,,2.0,,
Alexandre Dumas,"48.856228090321636, 2.3946756547920454",METRO 2,,,4.0,
Alexandre Dumas,"48.856228090321636, 2.3946756547920454",METRO 2,,,,7.0
Courcelles,"48.87932978774786, 2.3040703912187595",METRO 2,1.0,,,
Courcelles,"48.87932978774786, 2.3040703912187595",METRO 2,,2.0,,
Courcelles,"48.87932978774786, 2.3040703912187595",METRO 2,,,2.0,
Courcelles,"48.87932978774786, 2.3040703912187595",METRO 2,,,,4.0
Charenton-Écoles,"48.821897938499944, 2.4131329383427076",METRO 8,1.0,,,
Charenton-Écoles,"48.821897938499944, 2.4131329383427076",METRO 8,,1.0,,
Charenton-Écoles,"48.821897938499944, 2.4131329383427076",METRO 8,,,2.0,
Charenton-Écoles,"48.821897938499944, 2.4131329383427076",METRO 8,,,,2.0
Château Rouge,"48.88671096710697, 2.349559430194617",METRO 4,1.0,,,
Château Rouge,"48.88671096710697, 2.349559430194617",METRO 4,,2.0,,
Château Rouge,"48.88671096710697, 2.349559430194617",METRO 4,,,5.0,
Château Rouge,"48.88671096710697, 2.349559430194617",METRO 4,,,,7.0
Châtelet,"48.85928732423646, 2.3458030561895264",METRO 1,1.0,,,
Châtelet,"48.85928732423646, 2.3458030561895264",METRO 1,,5.0,,
Châtelet,"48.85928732423646, 2.3458030561895264",METRO 1,,,5.0,
Châtelet,"48.85928732423646, 2.3458030561895264",METRO 1,,,,10.0
Chaussée d'Antin - La Fayette,"48.87325274554992, 2.333946682528629",METRO 7,2.0,,,
Chaussée d'Antin - La Fayette,"48.87325274554992, 2.333946682528629",METRO 7,,3.0,,
Chaussée d'Antin - La Fayette,"48.87325274554992, 2.333946682528629",METRO 7,,,6.0,
Chaussée d'Antin - La Fayette,"48.87325274554992, 2.333946682528629",METRO 7,,,,13.0
Chaussée d'Antin - La Fayette,"48.87280447497173, 2.3344562913768514",METRO 9,2.0,,,
Chaussée d'Antin - La Fayette,"48.87280447497173, 2.3344562913768514",METRO 9,,3.0,,
Chaussée d'Antin - La Fayette,"48.87280447497173, 2.3344562913768514",METRO 9,,,6.0,
Chaussée d'Antin - La Fayette,"48.87280447497173, 2.3344562913768514",METRO 9,,,,12.0
Saint-Augustin,"48.87447567571325, 2.322001788877925",METRO 9,0.0,,,
Saint-Augustin,"48.87447567571325, 2.322001788877925",METRO 9,,4.0,,
Saint-Augustin,"48.87447567571325, 2.322001788877925",METRO 9,,,7.0,
Saint-Augustin,"48.87447567571325, 2.322001788877925",METRO 9,,,,9.0
Basilique de Saint-Denis,"48.93677678897849, 2.359366296360598",METRO 13,1.0,,,
Basilique de Saint-Denis,"48.93677678897849, 2.359366296360598",METRO 13,,1.0,,
Basilique de Saint-Denis,"48.93677678897849, 2.359366296360598",METRO 13,,,1.0,
Basilique de Saint-Denis,"48.93677678897849, 2.359366296360598",METRO 13,,,,2.0
École Militaire,"48.85489056594407, 2.3064034857365163",METRO 8,0.0,,,
École Militaire,"48.85489056594407, 2.3064034857365163",METRO 8,,1.0,,
École Militaire,"48.85489056594407, 2.3064034857365163",METRO 8,,,2.0,
École Militaire,"48.85489056594407, 2.3064034857365163",METRO 8,,,,3.0
Strasbourg-Saint-Denis,"48.86940219572108, 2.3538187935928794",METRO 8,1.0,,,
Strasbourg-Saint-Denis,"48.86940219572108, 2.3538187935928794",METRO 8,,3.0,,
Strasbourg-Saint-Denis,"48.86940219572108, 2.3538187935928794",METRO 8,,,6.0,
Strasbourg-Saint-Denis,"48.86940219572108, 2.3538187935928794",METRO 8,,,,10.0
Bonne Nouvelle,"48.87059047707668, 2.348491131078988",METRO 9,1.0,,,
Bonne Nouvelle,"48.87059047707668, 2.348491131078988",METRO 9,,2.0,,
Bonne Nouvelle,"48.87059047707668, 2.348491131078988",METRO 9,,,7.0,
Bonne Nouvelle,"48.87059047707668, 2.348491131078988",METRO 9,,,,12.0
Esplanade de la Défense,"48.88813847667783, 2.249792769009765",METRO 1,0.0,,,
Esplanade de la Défense,"48.88813847667783, 2.249792769009765",METRO 1,,0.0,,
Esplanade de la Défense,"48.88813847667783, 2.249792769009765",METRO 1,,,0.0,
Esplanade de la Défense,"48.88813847667783, 2.249792769009765",METRO 1,,,,1.0
Le Blanc-Mesnil,"48.93230541513496, 2.475674370833511",RER B,0.0,,,
Le Blanc-Mesnil,"48.93230541513496, 2.475674370833511",RER B,,0.0,,
Le Blanc-Mesnil,"48.93230541513496, 2.475674370833511",RER B,,,0.0,
Le Blanc-Mesnil,"48.93230541513496, 2.475674370833511",RER B,,,,0.0
Auvers-sur-Oise,"49.0704623625092, 2.175304209946159",TRAIN H,0.0,,,
Auvers-sur-Oise,"49.0704623625092, 2.175304209946159",TRAIN H,,0.0,,
Auvers-sur-Oise,"49.0704623625092, 2.175304209946159",TRAIN H,,,0.0,
Auvers-sur-Oise,"49.0704623625092, 2.175304209946159",TRAIN H,,,,0.0
Deuil-Montmagny,"48.97605425219654, 2.33852407064514",TRAIN H,0.0,,,
Deuil-Montmagny,"48.97605425219654, 2.33852407064514",TRAIN H,,0.0,,
Deuil-Montmagny,"48.97605425219654, 2.33852407064514",TRAIN H,,,0.0,
Deuil-Montmagny,"48.97605425219654, 2.33852407064514",TRAIN H,,,,0.0
Dourdan-la-Forêt,"48.53562062164871, 1.9959019903628321",RER C,0.0,,,
Dourdan-la-Forêt,"48.53562062164871, 1.9959019903628321",RER C,,0.0,,
Dourdan-la-Forêt,"48.53562062164871, 1.9959019903628321",RER C,,,0.0,
Dourdan-la-Forêt,"48.53562062164871, 1.9959019903628321",RER C,,,,0.0
Drancy,"48.93270621776532, 2.4547663827657757",RER B,0.0,,,
Drancy,"48.93270621776532, 2.4547663827657757",RER B,,0.0,,
Drancy,"48.93270621776532, 2.4547663827657757",RER B,,,0.0,
Drancy,"48.93270621776532, 2.4547663827657757",RER B,,,,0.0
Écouen-Ézanville,"49.02320637712827, 2.3622229810111146",TRAIN H,0.0,,,
Écouen-Ézanville,"49.02320637712827, 2.3622229810111146",TRAIN H,,0.0,,
Écouen-Ézanville,"49.02320637712827, 2.3622229810111146",TRAIN H,,,0.0,
Écouen-Ézanville,"49.02320637712827, 2.3622229810111146",TRAIN H,,,,0.0
Épinay-sur-Seine,"48.953495202445616, 2.3023468035919636",RER C,0.0,,,
Épinay-sur-Seine,"48.953495202445616, 2.3023468035919636",RER C,,0.0,,
Épinay-sur-Seine,"48.953495202445616, 2.3023468035919636",RER C,,,0.0,
Épinay-sur-Seine,"48.953495202445616, 2.3023468035919636",RER C,,,,0.0
Champagne-sur-Oise,"49.13600056365779, 2.2426777767781667",TRAIN H,0.0,,,
Champagne-sur-Oise,"49.13600056365779, 2.2426777767781667",TRAIN H,,0.0,,
Champagne-sur-Oise,"49.13600056365779, 2.2426777767781667",TRAIN H,,,0.0,
Champagne-sur-Oise,"49.13600056365779, 2.2426777767781667",TRAIN H,,,,0.0
Chars,"49.16267057984195, 1.936928635785826",TRAIN J,0.0,,,
Chars,"49.16267057984195, 1.936928635785826",TRAIN J,,0.0,,
Chars,"49.16267057984195, 1.936928635785826",TRAIN J,,,0.0,
Chars,"49.16267057984195, 1.936928635785826",TRAIN J,,,,0.0
Chartrettes,"48.48707639431202, 2.69503731516767",TRAIN R,0.0,,,
Chartrettes,"48.48707639431202, 2.69503731516767",TRAIN R,,0.0,,
Chartrettes,"48.48707639431202, 2.69503731516767",TRAIN R,,,0.0,
Chartrettes,"48.48707639431202, 2.69503731516767",TRAIN R,,,,0.0
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER A,0.0,,,
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER A,,2.0,,
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER A,,,9.0,
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER A,,,,14.0
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER B,0.0,,,
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER B,,2.0,,
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER B,,,9.0,
Châtelet-Les Halles,"48.861822271863645, 2.3470126872387564",RER B,,,,14.0
Conflans-Sainte-Honorine,"48.99663008973013, 2.0977739884634667",TRAIN J,0.0,,,
Conflans-Sainte-Honorine,"48.99663008973013, 2.0977739884634667",TRAIN J,,0.0,,
Conflans-Sainte-Honorine,"48.99663008973013, 2.0977739884634667",TRAIN J,,,0.0,
Conflans-Sainte-Honorine,"48.99663008973013, 2.0977739884634667",TRAIN J,,,,0.0
Corbeil-Essonnes,"48.613427912659176, 2.472933650458743",RER D,0.0,,,
Corbeil-Essonnes,"48.613427912659176, 2.472933650458743",RER D,,0.0,,
Corbeil-Essonnes,"48.613427912659176, 2.472933650458743",RER D,,,0.0,
Corbeil-Essonnes,"48.613427912659176, 2.472933650458743",RER D,,,,0.0
Garches-Marnes-la-Coquette,"48.83828254506775, 2.187110711095018",TRAIN L,0.0,,,
